Make,Model,Variant,Price,Displacement,Sales2022,Sales2021,Color,Highest_sales_state,Cylinders,Emission_Norm,Fuel_Tank_Capacity_ltr,Fuel_Type,Body_Type,Doors,Mileage,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Front_Tyre_Rim,Rear_Tyre_Rim,Power_Steering,Power_Windows,Power,Torque,Seating_Capacity,Boot_Space_ltr
Volkswagen,Vento,Comfortline 1.5 (D),999.900 ,1498 cc,23.713,12.096,black,michigan,4,BS IV,55,Diesel,Sedan,4,,5,163 mm,Ventilated Disc,Drum,McPherson strut with stabiliser bar,Semi-independent trailing arm,185/60R15,185/60R15,Electric Power,All Windows,105PS@4400rpm,250Nm@1500-2500rpm,5,494
Volkswagen,Vento,Highline 1.5 (D),1210.500 ,1498 cc,15.467,7.889,black,michigan,4,BS IV,55,Diesel,Sedan,4,,5,163 mm,Ventilated Disc,Drum,McPherson strut with stabiliser bar,Semi-independent trailing arm,185/60R15,185/60R15,Electric Power,All Windows,105PS@4400rpm,250Nm@1500-2500rpm,5,494
Volkswagen,Vento,Highline 1.5 (D) Dsg,1336.500 ,1498 cc,55.557,28.34,black,wisconsin,4,BS IV,55,Diesel,Sedan,4,,7,163 mm,Ventilated Disc,Drum,McPherson strut with stabiliser bar,Semi-independent trailing arm,185/60R15,185/60R15,Electric Power,All Windows,105PS@4400rpm,250Nm@1500-2500rpm,5,494
Volkswagen,Vento,Highline Plus 1.5 (D) Dsg,1317.500 ,1498 cc,80.556,41.094,gray,michigan,4,BS IV,55,Diesel,Sedan,4,,5,163 mm,Ventilated Disc,Drum,Mc Pherson Strut with stabiliser bar,Semi-independent trailing arm,185/60R15,185/60R15,Electric Power,All Windows,105PS@4400rpm,250Nm@1500-2500rpm,5,494
Volkswagen,Vento,Gt Line (D),1449.500 ,1498 cc,157.04,80.111,maroon,michigan,4,BS IV,45,Diesel,Hatchback,5,19 km/litre,5,165 mm,Ventilated Disc,Drum,MacPherson Strut with Staboilizer Bar,Semi-independent trailing arm,185/60R15,185/60R15,Electric Power,All Windows,110PS@4400rpm,250Nm@1500-2500rpm,5,250
Volkswagen,Vento,Gt Line (P) Dsg,1317.500 ,1197 cc,24.072,12.278,white,michigan,4,BS IV,45,Petrol,Hatchback,5,17 km/litre,7,165 mm,Ventilated Disc,Drum,MacPherson Strut with Staboilizer Bar,Semi-independent trailing arm,185/60R15,185/60R15,Electric Power,All Windows,105PS@5000rpm,175Nm@1500-4100rpm,5,280
Mahindra,E2O Plus,P4,881.425 ,,12.698,6.476,blue,michigan,,BS IV,16,Electric,Hatchback,4,80 km/litre,,170 mm,Ventilated Disc,Drum,Mac Pherson Strut type independent suspension with coaxial spring.,Twin Pivot Trailing Arm with Coaxial spring Damper,165/60/R14,165/60/R14,Electric Power,All Windows,25.8PS@3500rpm,70Nm@1000rpm,4,135
Mahindra,E2O Plus,P6,957.177 ,,8.901,4.54,caramel,michigan,,BS IV,16,Electric,Hatchback,4,80 km/litre,,170 mm,Ventilated Disc,Drum,Mac Pherson Strut type independent suspension with coaxial spring.,Twin Pivot Trailing Arm with Coaxial spring Damper,165/60/R14,165/60/R14,Electric Power,All Windows,25.8PS@3500rpm,70Nm@1000rpm,4,135
Tata,Tigor Ev,Xm+,960.868 ,,6.375,3.251,maroon,michigan,,BS 6,35,Electric,Sedan,5,,,165 mm,Ventilated Disc,Drum,Independent Lower Wishbone McPherson Strut with coil Spring,Semi-Independent; Twist beam with dual path strut,175/65 R14,175/65 R14,Electric Power,All Windows,41.5PS@4500rpm,105Nm@2500RPM,5,255
Tata,Tigor Ev,Xt+,975.868 ,,9.126,4.654,silver,wisconsin,,BS 6,35,Electric,Sedan,5,,,165 mm,Ventilated Disc,Drum,Independent Lower Wishbone McPherson Strut with coil Spring,Semi-Independent; Twist beam with dual path strut,175/65 R14,175/65 R14,Electric Power,All Windows,41.5PS@4500rpm,105Nm@2500RPM,5,255
Tata,Tigor Ev,Xe+,944.175 ,,51.238,26.137,maroon,michigan,,BS 6,35,Electric,Sedan,5,,,165 mm,Ventilated Disc,Drum,Independent Lower Wishbone McPherson Strut with coil Spring,Semi-Independent; Twist beam with dual path strut,175/65 R14,175/65 R14,Electric Power,Only Front Windows,41.5PS@4500rpm,105Nm@2500RPM,5,255
Honda,Brv,E Petrol,952.900 ,1497 cc,13.798,7.037,gray,wisconsin,4,BS IV,42,Petrol,SUV,5,12 km/litre,7,210 mm,Ventilated Disc,Drum,McPherson Strut Coil Spring,Torsion Beam Coil Spring,195/60 R16,195/60 R16,Electric Power,Only Front Windows,119PS@6600rpm,145Nm@4600rpm,7,223
Honda,Brv,S Petrol,1052.900 ,1497 cc,48.911,24.95,silver,michigan,4,BS IV,42,Petrol,SUV,5,12 km/litre,7,210 mm,Ventilated Disc,Drum,McPherson Strut Coil Spring,Torsion Beam Coil Spring,195/60 R16,195/60 R16,Electric Power,All Windows,119PS@6600rpm,145Nm@4600rpm,7,223
Honda,Brv,V Petrol,1167.900 ,1497 cc,22.925,11.694,gray,michigan,4,BS IV,42,Petrol,SUV,5,12 km/litre,7,210 mm,Ventilated Disc,Drum,McPherson Strut Coil Spring,Torsion Beam Coil Spring,195/60 R16,195/60 R16,Electric Power,All Windows,119PS@6600rpm,145Nm@4600rpm,7,223
Honda,Brv,Vx Petrol,1271.900 ,1497 cc,26.232,13.381,black,michigan,4,BS IV,42,Petrol,SUV,5,12 km/litre,7,210 mm,Ventilated Disc,Drum,McPherson Strut Coil Spring,Torsion Beam Coil Spring,195/60 R16,195/60 R16,Electric Power,All Windows,119PS@6600rpm,145Nm@4600rpm,7,223
Honda,Brv,V Cvt Petrol,1285.900 ,1497 cc,42.541,21.701,darkgreen,wisconsin,4,BS IV,42,Petrol,SUV,5,12 km/litre,7,210 mm,Ventilated Disc,Drum,McPherson Strut Coil Spring,Torsion Beam Coil Spring,195/60 R16,195/60 R16,Electric Power,All Windows,119PS@6600rpm,145Nm@4600rpm,7,223
Honda,Brv,S Diesel,1187.900 ,1498 cc,55.616,28.371,gray,michigan,4,BS IV,42,Diesel,SUV,5,16.2 km/litre,7,210 mm,Ventilated Disc,Drum,McPherson Strut Coil Spring,Torsion Beam Coil Spring,195/60 R16,195/60 R16,Electric Power,All Windows,100PS@3600rpm,200Nm@1750rpm,7,223
Honda,Brv,V Diesel,1273.900 ,1498 cc,5.711,2.912,beige,connecticut,4,BS IV,42,Diesel,SUV,5,16.2 km/litre,7,210 mm,Ventilated Disc,Drum,McPherson Strut Coil Spring,Torsion Beam Coil Spring,195/60 R16,195/60 R16,Electric Power,All Windows,100PS@3600rpm,200Nm@1750rpm,7,223
Honda,Brv,Vx Diesel,1382.900 ,1498 cc,0.11,0.055,black,illinois,4,BS IV,42,Diesel,SUV,5,16.2 km/litre,7,210 mm,Ventilated Disc,Drum,McPherson Strut Coil Spring,Torsion Beam Coil Spring,195/60 R16,195/60 R16,Electric Power,All Windows,100PS@3600rpm,200Nm@1750rpm,7,223
Mahindra,Thar,Crde,959.860 ,2498 cc,11.337,5.783,black,michigan,4,BS IV,60,Diesel,SUV,3,,5,200 mm,Ventilated Disc,Drum,Independent Suspension with Torsion Bar And Stabilizer Bar,Semi-Elliptical Leaf Spring with Shock Absorbers,235/70R16,235/70R16,Electric Power,,105 Bhp@ 3800 rpm,247Nm@1800-2000rpm,6,600
Mahindra,Thar,700 Special Edition,999.148 ,2498 cc,39.348,20.072,maroon,connecticut,4,BS IV,60,Diesel,SUV,3,,5,200 mm,Ventilated Disc,Drum,Independent Suspension with Torsion Bar And Stabilizer Bar,Semi-Elliptical Leaf Spring with Shock Absorbers,P235/70 R16,P235/70 R16,Electric Power,,105PS@3800rpm,247Nm@1800-2000rpm,6,600
Mahindra,Thar,Crde Abs,974.860 ,2498 cc,14.351,7.32,black,wisconsin,4,BS IV,60,Diesel,SUV,3,,5,200 mm,Ventilated Disc,Drum,IFS With Torsion Bar And Stablizer Bar,Semi-elliptical Leaf Spring,P235/70 R16,P235/70 R16,Electric Power,,105 Bhp@ 3800 rpm,247Nm@1800-2000rpm,6,600
Force,Gurkha,Xpedition 5 Door,999.000 ,2596 cc,26.529,13.532,gray,michigan,4,BS IV,63,Diesel,SUV,5,14 km/litre,6,190 mm,Ventilated Disc,Drum,Independent with Coil Spring mounted on Struts Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar,Multi Link with Pan Hard Rod and Coil Springs Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar,245/70 R16,245/70 R16,Yes,Only Front Windows,85PS@3200rpm,230Nm@1400-2400rpm,7,
Force,Gurkha,Xplorer 3 Door,1075.000 ,2596 cc,67.956,34.665,gray,connecticut,4,BS IV,63,Diesel,SUV,3,14 km/litre,6,205 mm,Ventilated Disc,Drum,Independent with Coil Spring mounted on Struts Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar,Multi Link with Pan Hard Rod and Coil Springs Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar,245/70 R16,245/70 R16,Yes,Only Front Windows,85PS@3200rpm,230Nm@1400-2400rpm,5,
Force,Gurkha,Xtreme,1299.000 ,2149 cc,81.174,41.409,blue,michigan,4,BS IV,63,Diesel,SUV,3,,5,,Solid Disc,Drum,,,245 / 70 R16,245 / 70 R16,Hydraulic Power,,140 bhp @ 3800 rpm,321 Nm @ 1600 rpm,5,
Force,Gurkha,Xtreme Abs,1330.000 ,2149 cc,27.609,14.083,white,connecticut,4,BS IV,63,Diesel,SUV,3,,5,,Solid Disc,Drum,,,245 / 70 R16,245 / 70 R16,Hydraulic Power,,140 bhp @ 3800 rpm,321 Nm @ 1600 rpm,5,
Force,Gurkha,Xpedition 3 Door,975.000 ,2596 cc,20.38,10.396,blue,michigan,4,BS IV,63,Diesel,SUV,5,14 km/litre,6,190 mm,Ventilated Disc,Drum,Independent with Coil Spring mounted on Struts Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar,Multi Link with Pan Hard Rod and Coil Springs Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar,245/70 R16,245/70 R16,Yes,Only Front Windows,85PS@3200rpm,230Nm@1400-2400rpm,7,
Force,Gurkha,Xplorer 5 Door,1225.000 ,2596 cc,18.392,9.381,silver,wisconsin,4,BS IV,63,Diesel,SUV,5,14 km/litre,6,205 mm,Ventilated Disc,Drum,Independent with Coil Spring mounted on Struts Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar,Multi Link with Pan Hard Rod and Coil Springs Gas Charged Hydraulic Telescopic Shock Absorbers & Anti Roll Bar,245/70 R16,245/70 R16,Yes,Only Front Windows,85PS@3200rpm,230Nm@1400-2400rpm,5,
Maruti Suzuki,Xl6,Zeta Mt,984.689 ,1462 cc,27.602,14.08,white,illinois,4,BS 6,45,Petrol,MPV,5,,5,,Ventilated Disc,Drum,McPherson strut & coil spring,Torsion beam & coil spring,185/65 R15,185/65 R15,Electric Power,All Windows,104PS@6000rpm,138Nm@4400rpm,6,209
Maruti Suzuki,Xl6,Alpha Mt,1041.189 ,1462 cc,16.774,8.556,beige,wisconsin,4,BS 6,45,Petrol,MPV,5,,5,,Ventilated Disc,Drum,McPherson strut & coil spring,Torsion beam & coil spring,185/65 R15,185/65 R15,Electric Power,All Windows,104PS@6000rpm,138Nm@4400rpm,6,209
Maruti Suzuki,Xl6,Zeta At,1094.689 ,1462 cc,3.311,1.688,maroon,wisconsin,4,BS 6,45,Petrol,MPV,5,,5,,Ventilated Disc,Drum,McPherson strut & coil spring,Torsion beam & coil spring,185/65 R15,185/65 R15,Electric Power,All Windows,104PS@6000rpm,138Nm@4400rpm,6,209
Maruti Suzuki,Xl6,Alpha At,1151.189 ,1462 cc,7.998,4.079,beige,wisconsin,4,BS 6,45,Petrol,MPV,5,,5,,Ventilated Disc,Drum,McPherson strut & coil spring,Torsion beam & coil spring,185/65 R15,185/65 R15,Electric Power,All Windows,104PS@6000rpm,138Nm@4400rpm,6,209
Fiat,Abarth Avventura,1.4 T-Jet,989.219 ,1368 cc,1.526,0.777,silver,wisconsin,4,BS IV,20,Petrol,Crossover,5,17 km/litre,5,205 mm,Ventilated Disc,Drum,Independent Wheel Helical Coil Springs Double Acting Telescopic Dampers and Stabilizer Bar,Torsion Beam Helical Coil Springs Double Acting Telescopic Dampers and Stabilizer Bar,205/55 R16,205/55 R16,Electric Power,All Windows,143PS@5500RPM,210Nm@2000-4000RPM,5,
Mahindra,Tuv300 Plus,P4,992.748 ,2179 cc,39.384,20.09,blue,wisconsin,3,BS IV,60,Diesel,SUV,5,18.49 km/litre,5,,Ventilated Disc,Drum,Double wishbone,Rigid Axle Multi-Link,215/70R15,215/70R15,Electric Power,All Windows,120PS@4000RPM,280Nm@1800-2800rpm,9,384
Mahindra,Tuv300 Plus,P6,1029.650 ,2179 cc,14.114,7.199,black,wisconsin,3,BS IV,60,Diesel,SUV,5,18.49 km/litre,5,,Ventilated Disc,Drum,Double wishbone,Rigid Axle Multi-Link,215/70R15,215/70R15,Electric Power,All Windows,120PS@4000RPM,280Nm@1800-2800rpm,9,384
Mahindra,Tuv300 Plus,P8,1142.157 ,2179 cc,8.588,4.38,maroon,new jersey,3,BS IV,60,Diesel,SUV,5,18.49 km/litre,5,,Ventilated Disc,Drum,Double wishbone,Rigid Axle Multi-Link,215/70R15,215/70R15,Electric Power,All Windows,120PS@4000RPM,280Nm@1800-2800rpm,9,384
Mahindra,Marazzo,M2 7 Str,999.900 ,1497 cc,20.397,10.404,white,wisconsin,4,BS IV,45,Diesel,MPV,5,,6,,Ventilated Disc,Ventilated Disc,Double wishbone,Twist Beam,215 65 R16,215 65 R16,Electric Power,All Windows,121Bhp@3500rpm,300Nm@1750-2500rpm,7,
Mahindra,Marazzo,M4 7 Str,1156.471 ,1497 cc,18.78,9.58,black,wisconsin,4,BS IV,45,Diesel,MPV,5,,6,,Ventilated Disc,Ventilated Disc,Double wishbone,Twist Beam,215 65 R16,215 65 R16,Electric Power,All Windows,121Bhp@3500rpm,300Nm@1750-2500rpm,7,
Mahindra,Marazzo,M6 7 Str,1308.592 ,1497 cc,1.38,0.703,gray,wisconsin,4,BS IV,45,Diesel,MPV,5,,6,,Ventilated Disc,Ventilated Disc,Double wishbone,Twist Beam,215 65 R16,215 65 R16,Electric Power,All Windows,121Bhp@3500rpm,300Nm@1750-2500rpm,7,
Mahindra,Marazzo,M8 7 Str,1468.440 ,1497 cc,19.747,10.073,white,illinois,4,BS IV,45,Diesel,MPV,5,,6,,Ventilated Disc,Ventilated Disc,Double wishbone,Twist Beam,215/60 R17,215/60 R17,Electric Power,All Windows,121Bhp@3500rpm,300Nm@1750-2500rpm,7,
Mahindra,Marazzo,M2 8 Str,999.900 ,1497 cc,9.231,4.708,beige,illinois,4,BS IV,45,Diesel,MPV,5,,6,,Ventilated Disc,Ventilated Disc,Double wishbone,Twist Beam,215 65 R16,215 65 R16,Electric Power,All Windows,121Bhp@3500rpm,300Nm@1750-2500rpm,8,
Mahindra,Marazzo,M4 8 Str,1164.569 ,1497 cc,17.527,8.94,gray,wisconsin,4,BS IV,45,Diesel,MPV,5,,6,,Ventilated Disc,Ventilated Disc,Double wishbone,Twist Beam,215 65 R16,215 65 R16,Electric Power,All Windows,121Bhp@3500rpm,300Nm@1750-2500rpm,8,
Mahindra,Marazzo,M6 8 Str,1316.690 ,1497 cc,91.561,46.708,white,wisconsin,4,BS IV,45,Diesel,MPV,5,,6,,Ventilated Disc,Ventilated Disc,Double wishbone,Twist Beam,215 65 R16,215 65 R16,Electric Power,All Windows,121Bhp@3500rpm,300Nm@1750-2500rpm,8,
Mahindra,Marazzo,M8 8 Str,1476.538 ,1497 cc,39.35,20.072,maroon,wisconsin,4,BS IV,45,Diesel,MPV,5,,6,,Ventilated Disc,Ventilated Disc,Double wishbone,Twist Beam,215/60 R17,215/60 R17,Electric Power,All Windows,121Bhp@3500rpm,300Nm@1750-2500rpm,8,
Mahindra,Scorpio,S3 2Wd,999.994 ,2523 cc,27.851,14.206,gray,wisconsin,4,BS IV,60,Diesel,SUV,5,11.5 km/litre,5,,Ventilated Disc,Drum,Double Wish-bone type Independent Front Coil Spring,Multi Link Coil Spring Suspension with Anti-roll Bar,P215/75R15,P215/75R15,Hydraulic Power,All Windows,75PS@3200rpm,200Nm@1400-2200rpm,9,
Mahindra,Scorpio,4Wd Getaway,1236.258 ,2179 cc,83.257,42.471,white,wisconsin,4,BS IV,80,Diesel,SUV,5,8.1 km/litre,5,210 mm,Solid Disc,Drum,Double wish-bone with torsion bar,Semi-elliptical leaf spring with double acting hydraulic shock absorber and stab bar,245/75R16,245/75R16,Electric Power,All Windows,121PS@4000rpm,280Nm@1800-2800rpm,5,460
Mahindra,Scorpio,2Wd Getaway,1123.158 ,2179 cc,63.729,32.509,beige,wisconsin,4,BS IV,80,Diesel,SUV,5,9.4 km/litre,5,210 mm,Solid Disc,Drum,Double wish-bone with torsion bar,Semi-elliptical leaf spring with double acting hydraulic shock absorber and stab bar,245/75R16,245/75R16,Electric Power,All Windows,121PS@4000rpm,280Nm@1800-2800rpm,5,460
Mahindra,Scorpio,S5 2Wd,1220.030 ,2179 cc,15.943,8.132,caramel,wisconsin,4,BS IV,60,Diesel,SUV,5,11.5 km/litre,5,,Ventilated Disc,Drum,Double Wish-bone type Independent Front Coil Spring,Multi Link Coil Spring Suspension with Anti-roll Bar,P235/65R17,P235/65R17,Hydraulic Power,All Windows,120PS@4000RPM,280Nm@1800-2800rpm,9,
Mahindra,Scorpio,S7 120 2Wd,1330.006 ,2179 cc,6.536,3.333,gray,wisconsin,4,BS IV,60,Diesel,SUV,5,11.5 km/litre,5,,Ventilated Disc,Drum,Double Wish-bone type Independent Front Coil Spring,Multi Link Coil Spring Suspension with Anti-roll Bar,P235/65R17,P235/65R17,Hydraulic Power,All Windows,120PS@4000RPM,280Nm@1800-2800rpm,9,
Mahindra,Scorpio,S7 140 2Wd,1360.668 ,2179 cc,11.185,5.704,beige,wisconsin,4,BS IV,60,Diesel,SUV,5,11.5 km/litre,5,,Ventilated Disc,Drum,Double Wish-bone type Independent Front Coil Spring,Multi Link Coil Spring Suspension with Anti-roll Bar,P235/65R17,P235/65R17,Hydraulic Power,All Windows,140PS@3750rpm,320Nm@1500-2800rpm,9,
Mahindra,Scorpio,S11 2Wd,1540.081 ,2179 cc,14.785,7.541,silver,wisconsin,4,BS IV,60,Diesel,SUV,5,11.5 km/litre,5,,Ventilated Disc,Drum,Double Wish-bone type Independent Front Coil Spring,Multi Link Coil Spring Suspension with Anti-roll Bar,P235/65R17,P235/65R17,Hydraulic Power,All Windows,140PS@3750rpm,320Nm@1500-2800rpm,9,
Mahindra,Scorpio,S11 4Wd,1663.054 ,2179 cc,145.519,74.233,silver,california,4,BS IV,60,Diesel,SUV,5,11.5 km/litre,5,,Ventilated Disc,Drum,Hydraulic Double Acting Telescopic Shock Absorber,Multi Link Coil Spring Suspension with Anti-roll Bar,P235/65R17,P235/65R17,Hydraulic Power,All Windows,140PS@3750rpm,320Nm@1500-2800rpm,9,
Mahindra,Scorpio,S9 2Wd,1423.710 ,2179 cc,135.126,68.932,black,california,4,BS IV,60,Diesel,SUV,5,11.5 km/litre,6,,Ventilated Disc,Drum,Double Wish-bone type Independent Front Coil Spring,Multi Link Coil Spring Suspension with Anti-roll Bar,P235/65R17,P235/65R17,Hydraulic Power,All Windows,140PS@3750rpm,320Nm@1500-2800rpm,9,
Skoda,Monte Carlo,Monte Carlo 1.5 Tdi At,1425.599 ,1498 cc,24.629,12.563,black,california,4,BS IV,55,Diesel,Sedan,4,18 km/litre,7,163 mm,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,185/60R15,185/60R15,Electro-Hydraulic,All Windows,110PS@4000rpm,250Nm@1500-2500rpm,5,460
Skoda,Monte Carlo,Monte Carlo 1.6 Mpi At,1269.599 ,1598 cc,42.593,21.727,silver,california,4,BS IV,55,Petrol,Sedan,4,12 km/litre,7,163 mm,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,185/60R15,185/60R15,Electro-Hydraulic,All Windows,105PS@5250rpm,153Nm@3750-3800rpm,5,460
Skoda,Monte Carlo,Monte Carlo 1.5 Tdi Mt,1299.599 ,1498 cc,26.402,13.467,white,missouri,4,BS IV,55,Diesel,Sedan,4,18 km/litre,5,163 mm,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,185/60R16,185/60R16,Electro-Hydraulic,All Windows,110PS@4000rpm,250Nm@1500-2500rpm,5,460
Skoda,Monte Carlo,Monte Carlo 1.6 Mpi Mt,1139.599 ,1598 cc,17.947,9.155,white,california,4,BS IV,55,Petrol,Sedan,4,12 km/litre,5,163 mm,Ventilated Disc,Drum,McPherson suspension with lower triangular links and torsion stabiliser,Compound link crank-axle,185/60R15,185/60R15,Electro-Hydraulic,All Windows,105PS@5250rpm,153Nm@3750-3800rpm,5,460
Mahindra,Xuv500,G At,1610.180 ,2179 cc,32.299,16.475,beige,california,4,BS IV,70,Petrol,SUV,5,,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,235/65R17,235/65R17,Electric Power,All Windows,140PS@4500rpm,320Nm@2000 - 3000rpm,7,96
Mahindra,Xuv500,W7,1418.313 ,2179 cc,21.855,11.148,maroon,california,4,BS IV,70,Diesel,SUV,5,16 km/litre,6,200 mm,Solid Disc,Solid Disc,McPherson type with anti-roll bar,Multilink type with anti-roll bar,P235/65 R17,P235/65 R17,Hydraulic Power,All Windows,155PS@3750rpm,330Nm@1750-2800rpm,7,
Mahindra,Xuv500,W7 At,1539.488 ,2179 cc,107.995,55.091,white,california,4,BS IV,70,Diesel,SUV,5,16 km/litre,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,P235/65R17,P235/65R17,Electric Power,All Windows,155PS@3750rpm,330Nm@1750-2800rpm,7,96
Mahindra,Xuv500,W9,1588.943 ,2179 cc,7.854,4.005,white,california,4,BS IV,70,Diesel,SUV,5,16 km/litre,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,P235/65R15,P235/65R15,Electric Power,All Windows,155PS@3750rpm,330Nm@1750-2800rpm,7,96
Mahindra,Xuv500,W9 At,1710.118 ,2179 cc,32.775,16.719,blue,california,4,BS IV,70,Diesel,SUV,5,16 km/litre,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,P235/65R17,P235/65R17,Electric Power,All Windows,155PS@3750rpm,330Nm@1750-2800rpm,7,96
Mahindra,Xuv500,W11,1716.319 ,2179 cc,31.148,15.889,silver,california,4,BS IV,70,Diesel,SUV,5,16 km/litre,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,P235/65R15,P235/65R15,Electric Power,All Windows,155PS@3750rpm,330Nm@1750-2800rpm,7,96
Mahindra,Xuv500,W11 At,1837.586 ,2179 cc,32.306,16.479,gray,texas,4,BS IV,70,Diesel,SUV,5,16 km/litre,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,P235/65R17,P235/65R17,Electric Power,All Windows,155PS@3750rpm,330Nm@1750-2800rpm,7,96
Mahindra,Xuv500,W11 (O),1741.319 ,2179 cc,13.462,6.866,yellow,oklahoma,4,BS IV,70,Diesel,SUV,5,16 km/litre,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,P235/60 R18,P235/60 R18,Electric Power,All Windows,155PS@3750rpm,330Nm@1750-2800rpm,7,96
Mahindra,Xuv500,W11 (O) At,1862.586 ,2179 cc,53.48,27.281,white,oklahoma,4,BS IV,70,Diesel,SUV,5,16 km/litre,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,P235/60 R18,P235/60 R18,Electric Power,All Windows,155PS@3750rpm,330Nm@1750-2800rpm,7,96
Mahindra,Xuv500,G At,1610.180 ,2179 cc,30.696,15.658,purple,oklahoma,4,BS IV,70,Petrol,SUV,5,,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,235/65R17,235/65R17,Electric Power,All Windows,140PS@4500rpm,320Nm@2000 - 3000rpm,7,96
Mahindra,Xuv500,W7,1418.313 ,2179 cc,76.034,38.787,white,oklahoma,4,BS IV,70,Diesel,SUV,5,16 km/litre,6,200 mm,Solid Disc,Solid Disc,McPherson type with anti-roll bar,Multilink type with anti-roll bar,P235/65 R17,P235/65 R17,Hydraulic Power,All Windows,155PS@3750rpm,330Nm@1750-2800rpm,7,
Mahindra,Xuv500,W7 At,1539.488 ,2179 cc,4.734,2.414,silver,oklahoma,4,BS IV,70,Diesel,SUV,5,16 km/litre,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,P235/65R17,P235/65R17,Electric Power,All Windows,155PS@3750rpm,330Nm@1750-2800rpm,7,96
Mahindra,Xuv500,W9,1588.943 ,2179 cc,71.186,36.313,black,oklahoma,4,BS IV,70,Diesel,SUV,5,16 km/litre,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,P235/65R15,P235/65R15,Electric Power,All Windows,155PS@3750rpm,330Nm@1750-2800rpm,7,96
Mahindra,Xuv500,W9 At,1710.118 ,2179 cc,88.028,44.905,darkgreen,oklahoma,4,BS IV,70,Diesel,SUV,5,16 km/litre,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,P235/65R17,P235/65R17,Electric Power,All Windows,155PS@3750rpm,330Nm@1750-2800rpm,7,96
Mahindra,Xuv500,W11,1716.319 ,2179 cc,0.916,4.725,white,oklahoma,4,BS IV,70,Diesel,SUV,5,16 km/litre,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,P235/65R15,P235/65R15,Electric Power,All Windows,155PS@3750rpm,330Nm@1750-2800rpm,7,96
Mahindra,Xuv500,W11 At,1837.586 ,2179 cc,227.061,115.831,caramel,oklahoma,4,BS IV,70,Diesel,SUV,5,16 km/litre,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,P235/65R17,P235/65R17,Electric Power,All Windows,155PS@3750rpm,330Nm@1750-2800rpm,7,96
Mahindra,Xuv500,W11 (O),1741.319 ,2179 cc,16.767,8.552,purple,oregon,4,BS IV,70,Diesel,SUV,5,16 km/litre,6,200 mm,Ventilated Disc,Ventilated Disc,McPherson type with anti-roll bar,Multilink Type with Coil Spring,P235/60 R18,P235/60 R18,Electric Power,All Windows,155PS@3750rpm,330Nm@1750-2800rpm,7,96
